summonerId,summonerName,enemyMissingPings,matchCount
6NyDZ4dQ8ZzyP-9p8Sp3lGElOzEoHBWoG0AiJu9FUNZdjIk,흔들리는버스,23,1
H7SsWH0tyYlyzHMj7UwiBHKpyaJuPKeSEn61L-7ITpO8hMg,LV7 드레이븐,23,1
HpKWeNu2FFV4LsGP1Fny3ECZxeQQd5HGjVK12iVwhSzSjw,교재준,23,1
5qxfwiid2H5kp2WNa4hrlAKl9cFW5UpIugt3Tty_9xKU5xgUvOvLlOnBvQ,으이이이잉잉규,23,1
Rf2mlc7WVL5mfl7nonIgzOgko74NUvytuJXZtASBxY-6xso,정글못하면겜안함,23,2
q67rTYtkUxbsfkaZHEN9410xbLIW5vAUUcLEa82I3iFqU9o,wobuelai,23,1
-8ih1sRV18RrE1I3bC9zo0jcX_Y5JJmDtbn841lgjRcJvkI,남형석123,23,1
-gsdF9P4YS3fABBXkIc5RlSfyLodDthLHSZLbM0THzDC47s,인내심챙기는계정,23,1
d2x6PSlIAFoDkjxfIBJI4HvuCrybFEWweKRnb6EdNOq4ww,분노박,22,1
B1bioBTknciePiQ5VQb7Xj0J2BepNXAzr9QwPqOsfcpakdaN2p1WBcrRcQ,순해요 안물어요,22,1
Rq_rgWbytp4RbIsgZO-CGq5RUbySzlSNn3ZqySSTVOhXlKn8QD5stx0VOA,December 18,22,1
Dsvdw5ntP91pE-Ll2c470k-2PkaosQKW6opmJBOCQR9oWg,사랑해요부모님아,22,1
VTYmHbJ5veRkbAs2AIADUphj5MyFWKgzMtqTv7FEYOOv6GM,야 정훈,22,1
_2JlmeiB4CT_fch3MNdYC_dg1WcZKfEvoTTO_eO3w0Pg82g,어쩌라고맨,22,17
WsvSFssa1v2WLdW-EDjDCMDF_gMi6cBohtddVGYFCALp1Q,적폐 좌파 멸공,22,1
fg10C6RH4nX6uQ-64GUwRWjV-s1HE3-QelOOOwhVja3auA,세 삶,22,1
nGI2WQBlpyl0bof2TPzRnXslCpqws86boGMtIKFqyiNaNiU,강남구팬티도둑,22,1
PnvpMYxP4CmL8m-A0NXavham2vI-U8MqlB6JOenLDL53YTY,odfsekrwre,22,1
uORRK8fVNryX1laa9N1BH8kHEQB_1k7fmxztzxPaMwo7M3Y,퐁퐁진태,22,3
gRVlT6E0oG1yQXUlfEFD7t9YKAsNEztg1TXt5XMxvY_uKp16mz2tWWB_Ng,처죽여줄게,22,1
pnnO6fdKLhwPQQc2CTepSW4A1N69q1kqFiFvvu8opXlcnA,Vidente,22,5
qF9PqKmB6YiyC5iqpRaHWIgxL9dnkatduggd3nvNvuUaUu62cnnVnjD8Ow,백작가의 망나니가 되었다,22,1
NoKPR0TswwADViYWep85LEKKAUMoN2q6l2B3fzZLP-5L2o0,오늘만놀장,22,1
_hUNmY4a2AdRd-QOH-lbqBx3bMQJGGC4TT-ela11hPdncKjX9E6MMa1M5g,SIIX,22,1
aMSHPCUt9VMJuwLE_azOJrj44G2KlWTWgSDENZHkBKUHTIM,뉴비코스,22,1
MN7tF9Wi3ckeAZxEe-JuKBErrzG9RGRG5VvfYInjcZPLVA,tkddnjsdl,22,1
3GA1_Sxm18SGBGvi99nLl4MMvFHlH6UNCsExteBHgDMKbfc,나는 안변혜,22,1
k5gBFevSNLgebqdUV450nqGLvV7ohFCtwN7lvOEVUZoZVEY,이기고싶은이기,22,1
THNQK5_3Tnwzru9M5wJ4RRW2FRlA3OYL1zpVI7TLHuJTYK4,댜 슈,22,1
VXvFDbjBKIV93GiPd3gkCsrdSupLU0tAuiFU6IoYoPV4oos,나만의작은도아가,22,1
WyyPD4-VxTBTXoiJxRz0puNRfVf-oFpwsfkEAHVRlNMHKw,킬먹으면구슬6개,22,1
s6c5ePqWF8m6ZlmRGlvSx5ptzyeB2rorVaJq3fneUHavAQ,빽핑의악마,22,1
TkfwXLNxe0VTbQ0F5HUpTGJLjD6Y91bCsRSj97QwXDX_vw8,고열우,22,1
b_7HWa_py9eXcDX0xep9FA-krpfD-hA_L_hMN2Q1YwLKhns,완규김,22,1
G1cPB7GdrRmc3Ui7yQlAQKOq7DZjIdd5CJba0L9drJ7DKyNv,N1gN0d,22,1
GSBln7Tjv8z5KAAAjtnIPnUwG6eMKgAES6NvHZ22pFRP0uI,윤식당 윤정식,22,2
-TyhmKNgb2zzG43_pTjh3HqpPVgGHmvPSOYw35OjhMe1Ye4,정글생각해라진짜,22,1
JAJMAFGd0GyzybDaGhReVHtYffFL9QeTWyjM2xK0Z3lIYA,양 캥,21,1
DTUe_d1PLw8WLzsweq1huC1KBtSk-XnClcl5R6wliiqgdg,유지존,21,1
d0OR0s9g2XYOLLd1sfRGpRy_tXVDo2larGWovt1hStlHCYc,용인둔전초등학교,21,1
YJi7ss_jpMsKA7vaJClHzHuAtKzGLXKvyXi9ZmgVSrKPNg,여보정말좋아,21,1
_seD3PsWr_V4HBsbMZNnZ_cHteO5d2W7oxHdwbLeUC5rzDfyPSOh3GSp0w,곽사민,21,1
_z3PZTRS-vsvCmoBy2R9wuDGYGv9NBSwS_vOG_wSN8Tygg,부 천 중 동,21,1
cDTP69mUSa5vJg0gjuz4N1jXAdDxM2gDKmrGqpSR-6Yqey8,대충지은닉넴2,21,1
7Uj0LBVCLGxT2OAsUYa7eUDCeSGJKOmcwc0_II9Luj750X4,밀크떡락기원,21,1
anquyeCkYIVxupUcKZVXDwt8YjC3WaD7gVQYdBGL4LVjCHo,수확자발리신,21,1
IFFaUalErSfxZRCjD-OCFTEBPfBI05qxoIiSy4j0v8Y1M4E,삼다주,21,1
z027qMmILCuuSdsFSCCod_u-nWxDRHsZxNUlQxGbqK4LhjU,때지잉,21,1
m5md6J4KhqiPnsxCVhIHqZ4Vy0h-QfyWAdDZHfdG06uevgJVG-iuEqnsDA,만두빤스도둑,21,1
54mA2ywgyaFoQU5Su5E5XTbtyzsx-_qgT9I2Lbs1yPaMrdg,밍 센세,21,1
shIa3spe-hmmfoVVrzZahUI60MkvizNm5g6gis_98i6j7tA,미안합니다 모두,21,1
_5ZkqYtTxp_mpSaez-tT-UowSvRFiNa2ix5C3-WL4SVxUA,비숑핑구,21,2
b2NBzrExAGWVgfBmG2rwdCyVAYzP_HEi1OlCjXsPm7bpPlc,양산02전광호,21,1
GFKZSmYapYmmiU8OM1AAazMXtoWL6R-D0tJ3ZNYDhFNC0g,mazor,21,1
TJ1RUKPAKVTt5V-nH8k1TE2SoI_JODayaGuf8emnLVhVsEs,깨진 연약 블라디,21,1
HUV_chPcL5sdtlu-2uD-wXoUxHjH9hf0An2n4kkaFR7P6nM,던지지마 이기자,21,1
ALzibJM4c6e_gBt7_x5aTb0mez4eQ7A_FHSm3Uu-jLu8laQ,멘탈갑투브라더,21,1
r8C90zQt81iYqKa6rDkTi0Vc-5T8zTO1JFp8dsuL2GmzcFxV,무술감독,21,10
LfXODDHaLog5JXCkmvZAiegIKYXWYZlRLednhapW9K8WvA,초l성빈,21,1
dDfJZ32XVAzmaY4katFV9G-Vyjp5XYDtI-rwLJVEFZc-J7w,도토리vs제리,21,1
ZYVvvWS73w5n7FFtedoVjXV6KDRgJaJQYY1U1i2L7icvYZaZBSB5gjU9gA,마스터이쓰레기챔,21,1
ZO3TlTVUAbham7nokEXO66LoZ-5jyXQvydZ5Nr9n_7x-OZ4,무패트런들,21,1
Nb7GBGEHUeGQM0qdqulM2o5iASNXbPN_G5imkHZlppLv47A,유미장인이될래요,21,1
pUNd73Kyp9JH4W9rZKFoh20VrK6b7-KESG845BahTcd751U,이상견빙지,21,1
vU744wAq2O5qBdbTQpfCzw9EsoSbszQifXj22fSlthHZRUM,진짜에바라고,21,2
8XSU4UurK9eN3DaiUr2ZhTnV7hTVvD98ZBWO8aege2iC7A,야이빨갱이자식아,21,1
0B7FcZDOWcnYHpyorL6XfSs1OMcVKwbEAUbJoQcdlxnRwg,유준호,21,1
yMb4Y4LRLCdiPJenyHvKwgBp0-RKpBnJomarv_YyT-pl3K0,wo zhen ben,21,2
div_wwCvnV5KsheaTL1-pntLxfKS3v2vOlMv9WvbJW5aoLY,12시간 후 봐요,21,1
0CEuZalH7EW_t6qnlneLd-o72lsKhh1Xdi_VV2joGPlc6hM,딜폿하면야소함,21,1
4EbT4_b96pmk0eNnJM5YOInKdzO9fwxhR-D_LA2hK70MXAM,자유로울게요,21,2
cA_8F0igs1139mM-egE9j66SvsTBVnrTjyMz1aLtm0mTew,김영삼거리핑와,21,2
sJotADFZDJ2-jDfmOuqpgXra_hdDUDf2il-BEEYWyUXZbbo,채팅차단했습니당,21,1
Zm4mtQoSay8d4pb5Nkth8amQBg65svm1fhOmkBb6GfBMIb3wXbyIDH-r8w,PIA Z,21,1
c91Ce-XlCziElQnEKqPdXh6UTokZJnXHQa2xR0F1Gc0VdQk,하운찬,21,1
916HXa9U67DXggH17GANKrycdSaaqVJQ4g7RTjihRZjPfeo,굉장한 티모,21,2
O3p0ztuSbi0nDXCuSvt1ZaRn_zNd0j2Lgw_A4sFxYQAtoEA,구구콘다,21,3
k9GJv76LWs7fktIWipSHYNnm8In8YKmtig_5clNsvtmJHg,양갱마싯졍,21,1
J9dSVIWM0CgV3hnq0XvYz7kFcVumt_ZUo0cN20uoOjHOKowatTtEaysTvg,percussionist,21,1
iJAS78nDNZZZ-L5engbMNxW7YTBvCycf7ghH16raX2I8HjXr,II코지II,20,1
hsoVrOZ1yOetj8QZq490DPTL51HAHlXp7F8k4jebMYsoXWw,엥        O c O,20,1
1vSNEa5_2g5s4GOMtUl5d8Qa5irmtOe4gpDYUKnwClQaRZY,술 담배 계집년,20,1
wKopL0FnW6P0z4SwDIbzNwItxtC520HTMOQj1WhIRxmA3w,납 량,20,1
z2ZfaT6Z1U38gSFl2vciZQ7hUkwoZ-4p2wyeCAb2Bbpb2_U,대정읍서귀포,20,1
Lywo8ET3USQ1tbrpSIvXkBwV3CrG9wqC4FUPxB2HLYgPsziOnthhdIdp8A,손예인 후회남,20,1
gaaYKm8FyTF8ZvvoHXHfqIKAI8UQyts48e8uUcvRj3QvGA,벤틀리와윌리엄,20,1
6Mdvo_FSGDNSiPkKGNu5u7UkCcXTSvhye9tWGzX3RYeBCcnbBWyX-PS7gA,다이애나는미드챔,20,1
EIhv8CMOQqg3SgwdyeyJ6xFkH6Tlr1DhxMLsMeusmU8AvBk,Toots ThilThiles,20,2
TI9IQtDl4457Eki-KBQ_1FZ7WX9S_2AF_XB7B8RGrB_qgtc4i0gcVYnevA,딸기 떡볶이,20,1
KcosyUUzshULXhYiTUwGfGuZIOkimdXb-qlsZmn1NTvmDXzh07A5CSS8vA,Carlyking,20,1
ZHwhrKJGLzp02kroUrdEts8iDy_vRBt5zcPiiE2_J488jzZy_ZMso3OFYg,Teppo,20,1
hrd-xo4oO0RzJjcxulb4P46RCaxNh-ZzXnmBsOsWJVv9plU,뮤등산수박,20,1
Saa7hlt_aCFUNNtTxLtyW859K8_pcRDERlTSsHHM-aPtT38,HTB,20,1
yVQUycM604qJZUoLr7v7bMQdMuOaYL3clB23ogWRcvWxz1Y,김해승,20,1
svBj9DwOZYryG_OqdJeY2LSvNoKgPWY7zmA2Q5Hvr77WT_ejMOGVv9ckyg,김정환4986,20,1
sZhoiQSusSxjGHoqv8uFdxOP1q6gUIpGyHEuA9Im0k_5rQ,미스터손,20,1
dZkTD77ntUH2-b3Lw4lbUukAjKKsvo5F-gXaL8LCVE18yb4,Ulsan Matroos,20,1
BIiEvMUKTPMLVHoE2ywE9KUYDxcXeZmllUMz9FONma-jgNhXyzbzarcKtQ,에스파 윈터 남친,20,1
-E6QPtVaxwkAQMmDzYpL39OSTSLBX4axVQQXdlUUZRvkDOw,미사상남자,20,1
LBaoyWICvd1RDfnGHUUoozBNfnw88oYc-cXVXwR7YxcPzVw,이현규이이이,20,1
t4sQJpQmfZWtI1N3ob1cQwABeEPLfH7erB1HIKowWFCe5xM,rrreeewwwqqq,20,1
J-Ia8lujk3gKQh9X-38epOCdut3cZYv_tcasxwfBPL57F9w,통 자,20,1
MhTvyD13ZwKDraVTCwzINpEWWyycPBxHdUj2FsV3TNMj5kM,나란말이오,20,1
zCzMEt4o8v4ejPMvBAHaQBvmmBgRRlhjt5yQPYnVBxZhksM,stolasss,20,1
nO-J3Sbf6nSNQaSU7MbTmiYWRaFl1dVhumIw9FolJlFIObE,쿨피스맛있어,20,1
IWseeXw9KWLXt22fmY0f9m7cSLtMp982k2QV5t3HnAO6xQ,HumanitiesArts,20,1
Dzxv5va3PmKYl2RDt6FMhyqcen1XJdEXl0ANqb9-1lEnwTelV_dvdIoosQ,나 박민규다,20,1
HioXHJTDeJhcTey0DacEOIwBoyB5npzyCJT0LrN2KZOhpoH9,이렐줘,20,1
R4pdt202B3NLnZwZtYnGib9BAvxhJwyPFDz3gSChxdHufU8,물고기포뇨,20,1
FrZuFs7FMGqeqFwwRMoy6YjBlrTdhRwN3grEBE9bP9GFD5U,조또맞대,20,1
OJLXg5_MAnsfKCGgVlOgew6ijP1oMV1hXzjRmJA14cKEIPItqxQERMYp3w,보름달뜬한가위,20,1
374u1255QePmmqRCEj6w-sTMV1i-VSPuGMdqfHWzex16Z4E,Sa1Russ,20,8
cEwKo-3yfEQEF9w1zeDgZHRf0F2mMNJhkKncYkQ4HwrAa_8,glenda8530,20,1
haHqCgiEdwg5qzoNyy_yHZ6TbYkrnSa_ZiOLhEpLJf58-A,솨아롸앙해요오오,20,1
jCHJkX-hI2XLXwSvCJvJL4It7MRoX2gTRt07NQKZb2hWniA,낭만이서준,20,1
zhibno6PrdOe07RlDHrKBHQZWIUmClvRaCmIi1FUFZ3Gey4,사랑마을 바야바,20,2
sTrZgMum8gP8sEME0a7jJwIyXR1sXPKS-MJwzFDDFkvovuY,은터취,19,1
sCIeMj8d0dkyttwe8-8eaCUwDY3ugbBywWqPHrGLfxJz13g,골딱이는싫어요,19,1
O1266b2b4BcAJV24lira9Tn4QzHyBwEWuforX_l6A1oLx_g,채리뀨,19,1
Fw8Z2ZgRjGFfekT-OkCWEUO1Zlc0Q3bMPa7BEvuWS6_asQ,얘 이뻐,19,1
MZS3LekLRDQebFpwjI1EBrtaYLx0cw9wOaO2Avlzxp4o24sm,진또102뚝102,19,1
rb00ixUanVI0_okBpO7fAqtSGaoZQLvM1-yt6Cfwk-98RY8,Q평E평W평R마무리,19,1
RhYPLhgN7GfJXmvq9F1VY5cgA8Q4YWRsSki86PONWYghWz4,너혼나진짜콱,19,1
R6OCuiMTVfz0NtfXurOxcHMbjaJKbroLX88ngvZxqtag5Q,대갈빡조심,19,1
TNbv9dmPjkmRI6OAn0cQCzy-J9PhNdghVP-Flbw77CCUmQ,케넨이산삼을케넨,19,1
VoEghsXrp1WDNtFgmtMtvU1NHL3L2M9OlhP9zlj_A_xYkg,미 안 해 잘 할개,19,1
nTkCO0FmBcSOZG9t03ENxnvGuxjX6rljeQfHA6wSDYcGNTk,수성동달콤주먹,19,1
_7sP5MHSIxg1OOgRmxFnO2GmwpqV1qN3eTsDp_KNo3-UbYs,따따루루,19,3
o6c8achIimLkwotOBU_WqhUPMtyzIMh9CcK8sGZNEXoo21Nxld0KUvfwRA,정글은감정쓰레기통,19,1
wvA4HdwYewDj2EmiL6khr4rAT7z8mxNXR3gz2Uz4PaQscaM,잉어밥,19,1
KSryZQD4B-ZxO3BL5BSpAxOBlsgSciDRC3xiHjeoFcc-r_rqqcIwDzR6LQ,이성카이,19,1
BtoTSUl4EX8I_ObO0U4_i6I0_sUCrL3358aO63qMuKzQyQ,볼카높흐숙휘,19,1
o0kmQ6oasVknQEezcurRBtDpvYm9h684kh890kn3mHLw_Q,라 떼,19,1
f0XXSMF3OvA606Ebmnu4ep4pZ6CBe_48ZGpK932pHydk_l0,음메카우,19,1
dupY4T6EBxiRUbCgRJ0sMxk-EpPtufz3cuE1TPc3aW09VnU,초코는 강력해,19,1
8vn4jri9PZR9INnhbuXU1g0PBQbWsjPOSjTwq2s4zPkHOoM,이제너만볼께,19,1
f_ck3gCRx5XhNxi8Z4sO6yoFiYW0pmvUW-Ray4f40g3pL_0,씽씽별,19,1
T3EbTFt6rsmhEIkiiao7QPFp51ZBGChO_9Bopk1EXLxD3RY,본캐있다긴장해라,19,1
u4M4ScICCnmimcguXbtXHQSxnX4zPbSR7B3N_o8livLA1s4,앵 주,19,1
3Y7KOt03s-4bWy7dGF2xDIyt025zy6UsHIn6PkygDQB30fNg,다시마없는너부리,19,1
ZX7SpXtgngVLmA2r7mHj4gwbzVUcTLr_VuCnqSpArQ5-3A,BYGH,19,1
xW2Ih1vwwkRXSvi7LKoEWtep0LaQlaZWnqNOsKlW58fOC5k,이상필부팀장,19,1
al27Ci9sgZ4JlOEPbuTPfS_DXg_WlmwE0-wuLf90UoUqjHQ,두두찡짱,19,1
92pypI-b6UOBDuPb3WNDxNiHCeLqZxC8xjWnuZ4PUE7RKig,덤벼라벙신드라,19,1
Fa0-K9g0kJjqPSdRJypKWd5F-AHnclJRadAKEcoPjEkjvNs,아홉수 아저씨,19,1
xaEdRZGG4k5CzSmhOdODkQPgv3_hJQ3Wz7Sm7u0f-KusClzDZw012G1UdA,루야임,19,1
EtkNqWNj4C_M-20KMJZiWffQfhLpeDqg_RiE-muO1hScORAehyERT3oIrA,낭만찾아삼만리,19,1
K2AFIun5Pnulp_rhlMU9UJY6moeD8fEDPT98MZlGiZzV_g,다이나믹듀오어,19,1
8UmnOzseCgBSbzGSJPFjgihjP-7WYm3HBIh6ftikHFL5aQ,장무연,19,1
xDSPXmnrt32DrM3LbIyT8ZkF7xZVP-hLHCO59ik31n-tEQiu,애플아 큐룽해,19,1
1Zruy1eOEQFd_MjG8pfPi6Vx7tzmC-lDamjerl9NArllSsA,떡잎부터고추,19,1
E_vrafRLz1Put6SOtN-jyRvxfzAG0b1Kj7e7z2t-1D_LgkI,챠 망,19,3
me0Xt7I8lYG3JbfufBqrzwaI2nDwMESdmm9RzjUxtaxYTlg,정떨어지는게임운,19,1
mAPAAQt4MYxwEV7lx40EbiRk1RcAmXnFZVdksDu_Ob84V3DmPv_KyCPe2A,다싶고살만그,19,1
GhgDaO0IucfvWxkcD-HYns7Z822hTBfdtsbYhAI-TBadeYI,신짜오정석,19,1
tqV1XQ-_bWteHEnQrVlPojsz2J2KGadXNDiGUUM442S8LJo,요릭아,19,1
JznlUSk_XCwJmfhs5jfz2rBHFXpx4mvN0j-1rtA0nfk43g,1번더 생각하자,19,1
7WXnLlXFr_5gDN2sFwb_7tItpKg_19GlIS5CpR1f4DbtTw,zl존 까마귀 군주,19,1
_2mdB5GmyClMMWVqCH2pwlalSn7EaiDvhT7avMv5lu6kYrU,찌 망,19,7
0MfJjRQKLPoJWMSD2tJdB5K0wkdU3TH71tEqGLrD_9fjJQ,정글하는원딜,19,1
4SA4M0mUx1I1yItAqpzL9UKuzjNxIcX7XR9o5zcClwMiTVgIm69UeTtsnw,pyt167,18,1
BUKHNLgVRkCOM1OABS1pDuuAPEPpLZx-7n9mCE6oGumh6iY,ad no problem,18,1
pbf-PErqEYyCgrvI7skp1qhdsTMCKy29UJY-Z7JwdDTcLXY,내 이름은 풀캠,18,2
J-RYEmFROCCd-Zw9O2ZXhS3QeLf82Y2Pk2-jm6lAaYZMBLsCTbBg6dqWGw,니네정글개백정,18,1
oDh-gXMBqyUFxudxeXgXUWmaxFo27M6i55zJgWSGWWIz7sjQ4TEM6sqmsw,남양만,18,1
eyJdaENIzn-VufZ4PlTv6DQBAw-S_fVFvbluF2VSHQPPsBa2-YKFRZ8jGA,신연진,18,1
MKkvW-9AZEESUBNFgyE-ZYc4tkzBdNBH0Ex7-MMsacEFFjA,먼거리딜,18,2
f98Fy-p9xRZubq9MvbBsUZwHDWSI_NFpU1rSS8Wr4greF18,Yue se zhen mei,18,1
a9V4V6yINtakUw55lLfdypFMDgOVzx0aSv6osAraAiUVuB4,타워깨는중,18,1
XioHvmR28mV2GbDolS2varuSDzEaVYCKJPXO6TISCDmLEiE,오쪼라구염,18,1
PzecefleQY_txu0wz9gu3XJQGdv1CupY4jIs8zROu6sn9Q,서폿제라스함,18,1
bU2e6L3RYyJxkc4YKRy5sWsGBSQIXXH-sOaLSRgA3_FFTA,김 여 쥰,18,1
6Ta9UH-E20iOKLFm_u9-ol6hAqW7kCi34ykU_IyHLhE6O8k,감정싸개,18,1
bhHJaZXKlMPr5WctTfW24Uc7-uOEPU0rTaUV63tYu-Qw-qo,nucIear is ready,18,1
bvipwuGJ2ZLIpscNfIcQlW_dKgLborEBrzoBH8aX-oIPd9I,꿈은 해적왕,18,1
2mFv74doWi39FXLyDXDS2rfbdSZhee_RXRf4LNM1iuOVHQ,normaler,18,1
Hd1Eil20Ke_LLP2GST6LvAcdvIGc7PbtKVKJZuM9-17iuLw,존예태연,18,7
3zIfV8o2xGsz95rXLqmCRCea-uddwofYhItAJH6TWiGos5g,red ari,18,1
nnXsKJjGbg7eDVbCL-OEoApAVp7PT6zNrrk1KSWd6_ERIA,서포터최고,18,1
w9NuuQG9hiYYurAcEqfjcL3FuU1aLovRkLT8fcWSlPwB9ak,GLiXy27,18,1
c3C7vlgQIvmhBpBV38DyXud5TWwaqxtO7iZ6Kl1dGweqxL8,L1V3,18,1
Sc2qsF9QzVUOkXF9pU_Rh0RzM0TFsLXIm8eFI_ISzUdYEw,박관영,18,1
kbdi_tqd1-OKsFSygux7MUV8_CdssE4aVnMMLl3ybqOXc5w,금발거유,18,1
WOw0jH7VjcYHdI7N7Qb_4zbWfVNEwMTLGDBUE_9XEWyGRA,정글정기휴업일,18,1
eWvP3-_dMJs3DO3FJpBA3FvAkif9BXJD3H5ARh77DjDGExI,비키니여캠,18,1
SZsdfbZHCLR0oaamBwb2DGbjHdr1ITUxWFXVh1EQwFtQGrz2,RaisonFrenchSSOM,18,1
pzZS3WSG-_EyvTsSDstiRTnFsG5yWZkR1fE3wqbcGMgvVw,제발잘해줘울팀,18,1
aHLf8q8NBZQaFzm777MKx_xoUCfTYPsI8JLJ3nWp8WXvkJg,도파호소인,18,1
nzkzoUh1AeLtxUYGpmUFG49wUA1hMf0zBWoZ_l1zFGIffeQ,God AD SB,18,1
JFsCpbPu5okqJiJAEHj78JZOz0YIeYm1BEGRGB7b-6ddVVk,비발디 왕자,18,1
c98aNvI0YDshk_lSX3CVbsvoc4KXfc23LZ-lrv1r87WL0Q,I할많하않I,18,1
SlODGoKaytlJis9dPoyejC_p8HA7fcwVxqwGqwaCSMHqFJc,Ariesa,18,1
RbhFKun-_eRWuUlNE0XI4NxIlU3O7p9LLDynH8DwuxhonkA,건빵 챔피언,18,1
11TWjcsDonJ-nAmdfR5Hdl8dBkT-RbdEFG-IkxiDKL7S7x8,군산말파이트,18,1
HwFcfa2k271FrYibk8JtdpcCYWiqO4PRXt8CPYmrCVZ2Ng,Bk N Ca,18,1
UOY4PCWyH9hx9i2PkLvG4iooxWt6ogl1m8_KNoslKszG5w,알고싶은브라,18,1
oXBKQV9EHP4qo1lKf3epNS2ec8hL99ploKFViS7xm8y1YQ,미드가대단합니다,18,2
QOo8mtBUh_AUk7cYkaI7lbTewB497yOS9NypF8H6zZlLmQE,음메 음메 송아징,18,1
_AYs39t3NSWhJK7VtTOaKtS5CSTb-QerYVXwywk-dY9Gcrc,뷔 프,18,2
JBxxa3f5mdjTNyg3KWLfdqylr0ofANaWhvmTcbngyQoOjvtqzo2mZNqbZQ,유 준 성 부계,18,1
WFci5GZMKP2Ig-nwK_Ct9zyYwsmXK8qAClEXjHNpPxrCNYg,차두리와단두리,18,1
cDtg87yxFLF638y25GFVTfh58XIwxQ7KFhmlxx6_mWYtF2k,메이똥,18,1
70ggnPmEf1tNKjJ8kA-vx3OKD0KJRZSPCPPxfMYM2mzLVxU,제로백인생,18,1
p8S_UI1zxMDKOsjaqwgsBFnu7Us4Trj2vuVDhbH0mxBCxjE, 의젖좋아,18,1
mw677N9XpZY39Zk5oBQII0WqDiMO-F2vXdv0vQM8SASbGvM,팀운억까맨,18,1
LZZYP0NS4wdv2qLt9zo_FyyOE1DmREBgM3KPiVqcTjNe9LSC,수학의 벽력일섬,18,1
1XZA2pjU3Av6laygOGfihOMWlvLf3vSI_w5CDDtN6MLFPFo,박으면서  이긴다,18,1
r4aHn_WuMbXfRv6dMbLTb5uuXqvz9XW5F_1HNCpeKfF9esw,귀염뽕짝시넴,18,1
EIgOTuWgt9O8NGOdlA4Smbjte4uIToOWoVY2Wz74UtOx4cE,오동통고양이,18,1
ouJ-USoC3mmuM6PdK1rNDmRvaU1TOg8te8Zxls0yzrRPCdk,Mitte,18,1
OwPG7FuY6RHNzI5H55s67EyAQ77S_s0NhkC_aTIgVhV5ClM,포트나이트하실분,18,1
OqsXoDuxQForXSMbLDb4FT5wryG7DRK-VjFgL2SkfNxlbWo,미란해요,18,1
kREzFzyk3E3bKwASLQ-q0BgneT4NC-43ax4MRzBAmxq9YBk,뮤트올박고게임함,18,1
P2hvB73-FyoEqnbukxpTFqBfbEiai2X3AnNAoa-YlEwv9db4WyuO6A5knA,김덕준이에요,18,1
zqjWnOFA6gQMxHSIiVa0k8EJuuoQ6jhzbWj3EQSKncRFHlw,Ares Herakles ,18,2
CEXzcTCY3OqsARr1O4PQRcsRkm7WspylZWNJC1vUF21ptg,아주강한악어,18,1
FFipmTehirc7tdAPMc9TzhAhslO9LpWDWI5RreP0YPRn1DM,서포터는도구에오,18,1
YMZw9cY4uZ7EtmTy4HHZ4RqHrRmNvsH8_a-w8D7PRooQGCM,견금여석1,18,1
_1UGW_7EDCAcuPdCmoHTEhwa11x0WZ90oCEQv4zoKwSwJEo,OTK2,18,9
G4wp15o5DqbGdHSjtdMlSUuMuNar60GvquwBzaoS9N9G86Y,아프리또,18,1
JnuZ4lEb1E3OqQ1deWdThDWCzz_BZNv715VfF6Rd5MnPOvA,사라봉황태자,18,1
eA3l-XCL0VV_Cfd3PxYyIpxy2Ig5btJt-HgG9LES_xjtz7Q,05년생 평타싸개,18,1
u4_6IoPjk7SgTZZcN_cvKB0DXPgWxogIPrWaRgLLmucLhEiC,lIlIlIlIIIIlIlII,18,1
cUnohwaKwt4DP7HxprRjwaXSChf-HqL09oJq_Wm_PXdBsVo,mad보2,18,1
L0puIvASAPYtatpyfFZ5mCih5oU0WB-tc1CLOuhn2o4jNcI,기둥속사내,18,1
ZD4DW9_6njno7UNTahQk0Qys0-p1atAHbSaREFHARj1wlGg,MADLYK,18,1
jg0BzrMw1X8JpZy-O4rUf8o8cL-7f2M2jPb7K71a19W3kg,싼도 할아버지,17,1
C86g54x9Yaq5aCXFDVSJnVJSDHHCwS3kxvy6nhv-TETU7Q0,전치인,17,1
-YJsBbDQB5AlZEw2DQ-UC0H6hGFHb52cLnfah3QUB_pnfss,오준혁,17,1
uAnuVJG4kuTp1H1GwuLIzXvi0ALnM8yTN_PCTXxAWnXynA,크루세이더퀘스트,17,1
dPOLiDz1qc20I8F7TYpQ_LNzYgEjpfcM3XBT2ksEtbX6cmM,추 츕,17,1
DEhHbZFUqxTFZ156WGPk_KhmFUR8RBoxQLZFEfywdZRAXP8,렁 룬,17,6
HQnzVjNhLMT7KEMJsaNJivF71ITseEbBm2YCijafOXOCX7yLVyOcJgr2bg,01051438007,17,1
yc27UEteAfC7m-ADSgo5JYHSwHB-kRkrQsVy35RUSPp2x-U,아정글차오지네,17,1
g2SNj-Q_qfkWsqbNKEw1Qq2Fj8tr4mCNPXQDiLDDoof5-g,함오예,17,1
_GvSy68uumDJug9IG5LPxvxyFtjF7fb3wxiE6lKDigSX4A,정글엉덩이 찰싹,17,4
u0yPnWyKfdH9nmJo5yDyTZ8Am_q9OR5Okmmh-pojoeL9rck,채팅하면차단중,17,1
